((92, 274725))	306856	123894	77227	75234	246592	423458	425168	204321	188324	401158	340704	433612	15675	210341	143259	249156	441656	451653	39720	420213	329217	238334	402495	415418	307187	370034	169259	430625	280566	47749	30324	194543	89022	244044	252605	48195	383354	347874	203950	213027	88577	194402	447342	293220	265428	86497	430566	313296	392636	171864
((92, 403123))	293220	392392	425168	169259	88057	430625	244434	298368	75234	306856	87194	340704	429117	203950	409058	401857	422234	361418	47749	412278	330723	419435	194402	170942	441656	77227	171864	57040	188439	120201	414768	347874	412047	385770	401731	244044	194543	433612	379106	265428	456192	27582	415418	386089	430566	92687	15675	54451	447342	70241
((92, 3060))	418889	127723	120201	23739	392636	47749	268374	265428	347874	431470	402495	430566	184165	419435	329214	52212	188439	210341	70241	280566	401857	313296	423458	89022	126083	15675	452004	361418	392392	410205	420213	54451	194543	101253	401731	57040	219440	379106	8837	412278	307022	427209	27582	39720	86497	88577	138709	223184	30324	308225
((92, 60695))	304292	249156	120201	8837	430566	244044	75234	340704	87194	54451	39720	268374	57040	15675	45983	401857	204321	307187	88577	456192	401158	383354	143259	313296	280566	427209	205851	392636	48195	123894	170942	433612	30324	298368	415418	244434	409058	23739	420213	307679	148010	265428	126083	169259	127723	210341	329214	379106	88057	419435
((92, 351050))	170942	268374	401857	456192	452004	422234	203950	249156	370034	8837	213027	194402	412278	418889	147671	77227	441656	265428	392636	89022	451653	281882	188439	148010	305821	330723	143259	47749	412047	101253	415418	307187	184165	223184	75234	308225	402495	379106	57040	27582	54451	210341	15675	94940	32508	431470	385770	306856	52212	45983
((92, 223622))	148010	452004	252605	329214	213027	190318	184165	170942	88577	77227	23739	94940	120201	385770	238334	92687	219440	401731	171864	268374	138709	308225	298368	126083	312769	329217	361418	210341	281882	433612	356490	304292	419435	127723	313296	70241	120307	429117	89022	430625	244044	373410	223184	188324	420213	203950	265428	280566	204321	87194
((92, 205164))	383354	373410	48195	54451	246592	441656	423458	148010	293220	280566	52212	23739	30324	330774	313296	340704	123894	330723	415418	430566	219440	39720	409058	210341	8837	430625	87194	410205	170942	308225	429117	401158	419435	422234	205851	361418	165361	147671	184165	244434	194402	204321	420213	75234	238334	244044	392392	223184	307187	306856
((92, 101444))	30324	92687	281882	361418	456192	188439	265428	205851	15675	451653	169259	329214	120201	238334	307679	88710	427209	430625	203950	32508	401731	307187	213027	249156	420213	386089	88577	340704	430566	190318	298368	127723	392636	308225	148010	210341	418889	410205	423458	280566	244044	402495	101253	431470	329217	305821	94940	8837	401857	306856
((92, 228189))	370034	410205	188439	223184	143259	120201	246592	86497	281882	392636	383354	430566	456192	305821	329217	401158	307187	313296	57040	120307	422234	431470	402495	210341	268374	385770	307679	359778	8837	194402	312769	307022	88057	23739	165361	188324	249156	88577	304292	238334	94940	280566	170942	340704	419435	412047	412278	330723	147671	441656
((92, 358963))	415418	8837	77227	127723	361418	170942	412278	249156	441656	430566	385770	210341	329214	307679	305821	88577	148010	386089	340704	307022	244434	418889	359778	244044	57040	401731	298368	147671	451653	92687	252605	304292	329217	23739	409058	246592	194543	265428	447342	54451	86497	205851	204321	138709	190318	15675	120201	184165	27582	213027
((92, 311189))	87194	423458	30324	23739	8837	205851	213027	39720	47749	52212	422234	120307	165361	148010	223184	194543	441656	420213	169259	356490	138709	57040	456192	188324	401857	15675	298368	27582	307187	244044	312769	370034	410205	401731	402495	305821	330723	307022	313296	75234	210341	123894	340704	306856	54451	143259	147671	89022	171864	412278
((92, 135641))	89022	252605	441656	370034	401158	423458	138709	402495	171864	75234	401857	280566	392392	356490	305821	298368	409058	265428	412278	205851	15675	268374	223184	203950	427209	94940	48195	359778	361418	340704	293220	410205	210341	169259	190318	313296	246592	143259	213027	88057	184165	120307	412047	165361	281882	39720	347874	123894	57040	87194
((92, 104952))	244434	32508	423458	392392	312769	94940	190318	170942	402495	101253	419435	70241	373410	88577	120307	401158	123894	425168	280566	409058	308225	86497	281882	447342	305821	88710	433612	329217	169259	138709	238334	304292	165361	252605	246592	356490	48195	379106	57040	441656	92687	340704	429117	27582	52212	30324	194402	89022	401857	143259
((92, 243568))	402495	204321	415418	123894	190318	169259	412278	401857	418889	306856	268374	307187	427209	293220	392636	88057	244434	77227	441656	120201	330723	429117	101253	304292	210341	188439	410205	92687	329217	203950	87194	27582	308225	45983	86497	379106	423458	70241	88577	194543	401158	447342	385770	205851	401731	244044	88710	126083	179840	57040
((92, 209160))	244044	143259	306856	456192	86497	148010	120201	392392	27582	246592	39720	219440	379106	280566	329214	401857	427209	402495	171864	30324	147671	52212	15675	361418	204321	385770	54451	410205	330723	401158	330774	244434	184165	252605	370034	138709	190318	77227	307187	89022	238334	409058	451653	433612	194543	420213	45983	249156	401731	188324
((92, 401747))	32508	169259	75234	47749	386089	203950	420213	429117	430625	401158	249156	188324	54451	179840	329217	383354	184165	422234	77227	308225	313296	401857	238334	356490	305821	45983	252605	373410	147671	89022	126083	171864	88710	87194	425168	431470	23739	92687	194543	392636	194402	379106	205851	48195	430566	385770	190318	223184	120201	409058
((92, 337543))	70241	329214	23739	8837	401857	433612	39720	385770	244434	293220	47749	92687	205851	48195	452004	412047	223184	213027	402495	120201	87194	210341	45983	418889	431470	120307	94940	340704	370034	281882	170942	379106	429117	430625	88710	203950	219440	204321	249156	308225	57040	329217	123894	307679	30324	298368	194543	169259	427209	330723
((92, 186641))	190318	330723	246592	194543	307679	307187	32508	304292	385770	57040	205851	347874	147671	223184	238334	127723	27582	87194	401857	101253	148010	427209	123894	23739	329217	423458	379106	361418	402495	268374	15675	165361	441656	447342	452004	52212	45983	401158	179840	293220	414768	430566	451653	265428	252605	77227	89022	356490	88710	456192
((92, 253382))	347874	307022	386089	123894	452004	57040	420213	223184	392392	48195	392636	441656	414768	219440	47749	86497	120307	194543	373410	205851	143259	430625	415418	194402	431470	422234	265428	401158	89022	88057	456192	169259	359778	293220	385770	308225	451653	423458	127723	171864	179840	412278	120201	280566	203950	88710	379106	252605	447342	306856
((92, 93046))	265428	88057	447342	169259	48195	268374	194402	392636	401857	307679	190318	306856	15675	304292	88577	370034	451653	244044	307022	419435	409058	244434	47749	356490	452004	77227	148010	340704	45983	203950	89022	39720	298368	410205	347874	70241	361418	210341	401731	170942	313296	184165	8837	171864	23739	412278	280566	420213	188439	123894
((92, 144295))	75234	415418	423458	188324	441656	8837	340704	48195	92687	414768	126083	89022	452004	148010	330774	179840	70241	77227	52212	23739	430625	32508	45983	171864	30324	307679	412278	120201	169259	252605	293220	27582	427209	392636	379106	213027	451653	359778	54451	57040	94940	210341	184165	147671	307022	425168	246592	422234	412047	244434
((92, 204751))	456192	425168	392636	39720	414768	223184	329217	147671	244044	249156	184165	359778	244434	386089	32508	306856	430625	57040	205851	127723	203950	441656	298368	305821	268374	87194	126083	179840	210341	213027	246592	401158	412047	238334	101253	347874	420213	75234	88710	94940	379106	330774	77227	330723	148010	429117	23739	452004	313296	433612
((92, 277786))	456192	70241	414768	307187	356490	359778	441656	249156	306856	127723	415418	213027	412047	54451	370034	101253	265428	30324	412278	305821	219440	293220	223184	143259	402495	452004	401731	340704	422234	210341	52212	77227	431470	138709	401158	8837	330723	392636	238334	307022	120307	418889	410205	451653	86497	88057	409058	312769	423458	392392
((92, 214410))	39720	307679	190318	148010	204321	340704	75234	92687	210341	423458	373410	265428	213027	383354	171864	147671	433612	379106	430625	412047	308225	347874	306856	401158	252605	431470	47749	452004	123894	313296	57040	409058	410205	54451	361418	329214	89022	456192	385770	244044	170942	414768	401857	244434	138709	223184	420213	427209	425168	8837
((92, 207724))	143259	120201	92687	306856	330723	219440	48195	126083	401158	246592	293220	419435	30324	170942	244434	379106	401731	190318	423458	89022	430566	308225	412047	313296	213027	340704	147671	456192	420213	427209	361418	249156	148010	194402	265428	94940	165361	373410	429117	307679	179840	169259	194543	88577	433612	451653	385770	101253	452004	127723
((92, 324776))	307187	127723	385770	39720	401857	204321	386089	433612	30324	223184	194543	268374	383354	305821	281882	171864	77227	89022	415418	138709	219440	392636	126083	379106	422234	392392	356490	347874	307679	32508	329214	148010	298368	54451	412047	52212	430625	401158	179840	402495	293220	8837	188324	88577	120307	143259	213027	441656	420213	249156
((92, 274770))	223184	402495	430566	23739	190318	456192	238334	126083	246592	307022	45983	194543	88710	392636	330723	359778	425168	401158	412047	120307	184165	88577	410205	414768	169259	383354	420213	92687	120201	281882	313296	347874	280566	379106	306856	48195	188324	329217	138709	8837	47749	308225	27582	430625	143259	427209	441656	409058	340704	265428
((92, 349227))	340704	194402	385770	298368	359778	447342	392636	383354	422234	265428	379106	170942	179840	143259	205851	410205	415418	244434	347874	401857	32508	148010	433612	330723	54451	223184	430566	188439	39720	392392	329214	268374	210341	441656	373410	414768	409058	52212	70241	307187	188324	15675	419435	412047	412278	244044	184165	77227	356490	101253
((92, 345503))	190318	23739	70241	401158	427209	120307	89022	430625	419435	147671	48195	392636	179840	456192	268374	265428	307187	47749	138709	203950	410205	409058	210341	373410	120201	143259	252605	414768	77227	148010	340704	418889	32508	244044	305821	94940	101253	54451	330774	392392	92687	430566	308225	451653	184165	329214	385770	57040	329217	204321
((92, 348510))	188439	429117	425168	401158	329214	52212	386089	401857	441656	402495	219440	306856	170942	307679	204321	252605	148010	265428	147671	427209	373410	312769	246592	190318	101253	47749	39720	419435	409058	179840	330774	184165	8837	392392	383354	305821	165361	298368	88577	414768	268374	415418	77227	194543	361418	32508	401731	392636	431470	249156
((92, 172010))	219440	415418	120307	425168	268374	210341	75234	379106	169259	77227	244434	23739	203950	188439	308225	184165	165361	427209	126083	52212	329217	392392	401731	188324	30324	170942	430566	430625	414768	429117	88710	305821	419435	92687	265428	452004	8837	431470	313296	70241	293220	451653	54451	27582	373410	412047	312769	347874	409058	456192
((92, 53753))	89022	373410	379106	188324	52212	392636	32508	431470	249156	265428	422234	184165	45983	427209	330774	385770	401857	47749	194402	86497	414768	54451	423458	447342	429117	88057	401158	280566	306856	171864	329217	92687	307187	430625	210341	87194	361418	392392	329214	165361	179840	48195	415418	433612	120307	252605	30324	213027	223184	39720
((92, 180161))	392636	148010	252605	188439	359778	418889	126083	75234	47749	304292	420213	281882	409058	307679	329214	347874	120201	143259	57040	127723	88710	293220	401158	307187	340704	89022	210341	412047	402495	268374	213027	430566	312769	32508	45983	223184	386089	92687	414768	313296	451653	147671	194402	456192	244044	423458	204321	429117	171864	123894
((92, 274553))	223184	88057	385770	238334	138709	52212	293220	170942	308225	392392	203950	330774	246592	427209	244044	48195	370034	304292	75234	361418	356490	57040	451653	194543	120307	86497	307022	430625	249156	47749	347874	313296	188439	219440	441656	244434	127723	312769	379106	23739	386089	414768	15675	92687	329217	205851	169259	87194	39720	45983
((92, 337800))	57040	452004	238334	120201	409058	392392	47749	246592	15675	402495	313296	451653	70241	169259	386089	420213	329214	205851	52212	281882	32508	268374	433612	94940	194543	330774	88710	401158	244434	194402	120307	356490	304292	188439	415418	249156	419435	330723	77227	252605	184165	210341	138709	430625	86497	30324	307679	361418	430566	265428
((92, 64395))	188324	313296	441656	385770	194543	431470	213027	39720	307022	203950	120201	86497	402495	265428	305821	430625	143259	293220	238334	244044	401158	246592	419435	219440	27582	379106	330723	210341	15675	127723	307187	171864	87194	433612	30324	412278	190318	94940	409058	386089	188439	252605	147671	223184	23739	75234	47749	170942	340704	312769
((92, 53086))	190318	313296	456192	57040	430566	423458	330723	451653	252605	94940	410205	89022	210341	427209	329217	77227	329214	412047	48195	138709	447342	419435	383354	194402	223184	92687	54451	298368	268374	126083	312769	356490	88577	120307	401857	8837	205851	414768	238334	249156	441656	307679	429117	244434	170942	87194	75234	401158	203950	184165
((92, 267310))	249156	86497	171864	312769	70241	194543	415418	330774	429117	252605	190318	329217	305821	373410	244434	210341	340704	422234	170942	418889	401158	419435	52212	456192	194402	401857	47749	304292	359778	307022	329214	23739	392392	87194	179840	268374	188324	39720	347874	447342	385770	402495	425168	143259	383354	281882	213027	48195	238334	308225
((92, 145232))	30324	340704	452004	170942	54451	194543	244044	87194	77227	441656	307187	451653	246592	171864	433612	88577	23739	361418	179840	402495	143259	401731	423458	280566	147671	373410	392392	32508	47749	213027	52212	430566	414768	422234	330723	307679	356490	238334	386089	425168	244434	456192	210341	359778	401158	385770	304292	27582	249156	101253
((92, 392635))	246592	184165	415418	329214	92687	307187	88057	252605	356490	213027	75234	359778	15675	414768	54451	312769	210341	330774	94940	23739	401158	418889	447342	401857	148010	188324	147671	57040	120307	452004	392636	392392	313296	89022	427209	383354	48195	244044	307679	165361	409058	52212	412047	203950	340704	204321	293220	194402	188439	268374
((92, 266127))	89022	88710	281882	307187	293220	425168	39720	419435	165361	430566	298368	423458	219440	45983	213027	52212	420213	184165	401158	205851	238334	451653	57040	77227	308225	70241	48195	373410	359778	127723	305821	223184	188324	412278	86497	94940	330774	101253	244044	210341	383354	249156	204321	30324	347874	307679	415418	126083	246592	268374
((92, 373988))	165361	48195	188324	219440	246592	249156	30324	127723	244434	402495	171864	373410	179840	347874	52212	298368	304292	401731	329214	147671	359778	392392	138709	313296	307679	386089	223184	57040	148010	87194	425168	409058	15675	265428	120201	370034	169259	306856	312769	23739	204321	379106	244044	89022	329217	77227	452004	213027	252605	356490
((92, 382078))	88577	194402	94940	54451	386089	15675	244044	308225	304292	169259	147671	8837	298368	452004	280566	88057	307187	213027	92687	330723	249156	419435	347874	171864	361418	127723	306856	402495	431470	23739	265428	410205	414768	385770	179840	329214	305821	219440	87194	423458	252605	293220	188324	412278	126083	401857	329217	244434	190318	120307
((92, 382145))	143259	101253	392392	441656	423458	451653	329217	188324	430625	205851	213027	307679	138709	401731	194402	308225	77227	401857	419435	92687	120307	169259	147671	415418	47749	414768	293220	313296	379106	425168	87194	307022	312769	190318	429117	170942	52212	356490	23739	27582	330723	306856	48195	433612	281882	127723	268374	422234	204321	219440
((92, 55190))	308225	179840	223184	425168	138709	280566	419435	165361	27582	52212	15675	171864	427209	401158	188439	89022	392636	456192	203950	329214	77227	8837	441656	307187	304292	359778	123894	169259	412047	188324	330723	347874	312769	451653	433612	249156	194543	281882	307679	127723	330774	48195	219440	306856	126083	210341	373410	30324	32508	238334
((92, 73781))	205851	370034	170942	307679	401731	88577	451653	57040	148010	87194	213027	171864	190318	15675	306856	298368	386089	143259	356490	293220	330723	194402	47749	120201	392392	361418	409058	70241	27582	244434	94940	204321	373410	165361	456192	268374	402495	307022	101253	39720	347874	340704	447342	418889	423458	238334	427209	188324	169259	383354
((92, 425499))	210341	70241	386089	204321	412278	219440	194543	126083	356490	39720	433612	48195	306856	402495	451653	431470	75234	184165	329214	418889	308225	313296	123894	414768	307022	213027	370034	238334	249156	452004	392636	87194	27582	223184	422234	52212	94940	412047	330774	120307	203950	244434	298368	179840	86497	427209	373410	423458	15675	456192
((92, 388454))	87194	120201	265428	203950	223184	329214	392392	313296	127723	423458	194402	88710	298368	165361	361418	441656	120307	75234	427209	451653	415418	330774	238334	419435	169259	307022	414768	89022	123894	179840	379106	213027	306856	54451	48195	252605	330723	92687	171864	147671	45983	418889	70241	219440	280566	383354	356490	307187	386089	148010
((92, 302456))	30324	312769	293220	219440	27582	204321	123894	329214	306856	57040	361418	170942	379106	70241	430625	340704	308225	430566	423458	184165	409058	456192	188324	427209	401158	169259	244044	431470	8837	414768	451653	401731	307022	383354	47749	88710	238334	120307	392392	138709	203950	89022	210341	252605	425168	410205	370034	188439	392636	313296
((92, 189530))	422234	88710	305821	246592	330723	425168	194543	171864	392392	340704	268374	143259	379106	307187	147671	412047	120307	409058	86497	402495	281882	431470	401731	48195	307022	190318	386089	32508	45983	430625	88577	433612	138709	373410	306856	244434	126083	244044	456192	170942	415418	238334	127723	307679	123894	39720	148010	210341	52212	75234
((92, 431508))	143259	410205	27582	246592	423458	30324	392636	15675	307187	101253	48195	88710	190318	32508	23739	305821	451653	425168	312769	210341	414768	70241	347874	427209	89022	429117	147671	307679	386089	52212	401857	431470	75234	45983	169259	165361	298368	412047	329214	120201	88577	308225	92687	203950	340704	356490	238334	184165	94940	8837
((92, 400365))	312769	188324	306856	401158	370034	123894	101253	409058	304292	441656	238334	431470	165361	401731	244044	330774	190318	52212	86497	205851	433612	48195	329217	194402	308225	39720	15675	330723	170942	194543	410205	203950	54451	30324	447342	373410	356490	138709	27582	385770	88057	87194	386089	120307	313296	430566	422234	148010	281882	223184
((92, 373607))	143259	213027	401158	456192	330723	414768	194543	75234	123894	23739	86497	418889	312769	379106	307679	126083	307022	70241	188439	89022	210341	223184	204321	304292	370034	179840	386089	127723	431470	8837	238334	138709	412047	268374	77227	165361	92687	52212	30324	148010	452004	101253	120201	359778	88057	94940	385770	425168	265428	170942
((92, 10922))	359778	451653	179840	77227	386089	244434	169259	190318	188439	361418	441656	138709	213027	452004	204321	27582	281882	165361	89022	430625	184165	126083	412278	312769	47749	422234	249156	39720	409058	57040	401158	127723	101253	356490	392636	429117	70241	8837	306856	143259	329217	425168	219440	147671	123894	401731	30324	171864	265428	54451
((92, 225778))	329217	451653	304292	330774	45983	101253	329214	15675	268374	385770	312769	313296	77227	23739	307679	143259	430625	307187	441656	293220	188439	281882	52212	402495	238334	194402	415418	184165	54451	204321	203950	373410	179840	188324	420213	70241	87194	205851	412047	447342	92687	305821	452004	433612	219440	88710	244434	401857	27582	370034
((92, 305833))	194543	392636	88057	412278	412047	401731	452004	188439	423458	431470	194402	27582	306856	203950	246592	430566	123894	451653	441656	330774	425168	429117	307679	427209	356490	127723	447342	433612	415418	298368	92687	370034	143259	392392	418889	293220	456192	313296	77227	281882	75234	126083	45983	329217	422234	223184	213027	359778	420213	383354
((92, 180712))	123894	359778	120201	370034	308225	101253	23739	8837	171864	429117	410205	48195	447342	52212	441656	422234	330723	94940	45983	170942	356490	89022	126083	190318	165361	431470	47749	329214	169259	244044	433612	427209	75234	86497	213027	385770	329217	340704	306856	188439	401857	92687	347874	452004	15675	184165	246592	361418	57040	402495
((92, 145441))	312769	431470	88057	293220	359778	169259	39720	429117	184165	244044	409058	305821	427209	313296	379106	361418	127723	410205	170942	8837	430625	304292	414768	94940	123894	47749	451653	249156	52212	307022	86497	412278	392636	330723	92687	340704	171864	190318	23739	246592	120307	412047	213027	252605	298368	45983	238334	401731	386089	392392
((92, 379440))	219440	39720	238334	420213	23739	456192	184165	126083	101253	75234	171864	203950	170942	87194	223184	89022	147671	419435	88057	249156	330723	429117	356490	401857	386089	392636	15675	268374	88577	281882	383354	210341	138709	441656	415418	308225	165361	373410	205851	188439	418889	385770	246592	188324	401158	293220	401731	379106	414768	213027
((92, 281432))	401731	171864	203950	205851	451653	409058	39720	194402	27582	441656	120307	280566	244044	385770	194543	410205	210341	418889	330774	94940	170942	427209	75234	92687	433612	126083	148010	238334	340704	246592	401158	23739	414768	359778	45983	330723	165361	86497	430566	305821	307679	244434	306856	77227	429117	265428	329217	298368	281882	422234
((92, 181218))	313296	418889	52212	27582	194543	70241	419435	383354	120201	15675	329214	223184	86497	433612	246592	165361	456192	244434	249156	252605	430566	402495	430625	401158	356490	414768	8837	307022	422234	48195	77227	94940	415418	304292	373410	392636	330774	23739	312769	429117	190318	359778	412047	244044	219440	281882	30324	340704	385770	87194
((92, 391397))	330774	423458	383354	213027	87194	329214	101253	184165	415418	120307	305821	401731	385770	430566	169259	452004	281882	179840	392636	308225	392392	147671	456192	307022	451653	204321	188439	409058	280566	431470	386089	190318	188324	330723	194543	329217	401158	304292	8837	419435	30324	441656	223184	88057	45983	379106	246592	238334	268374	205851
((92, 194428))	77227	138709	219440	414768	213027	419435	433612	401158	252605	48195	75234	15675	57040	30324	190318	392392	188324	89022	385770	101253	452004	441656	143259	88577	392636	47749	423458	280566	293220	87194	179840	401731	412047	123894	451653	54451	265428	268374	359778	127723	246592	298368	305821	203950	148010	126083	94940	23739	306856	312769
((92, 149710))	392392	32508	431470	120201	54451	433612	412278	425168	307022	313296	210341	120307	265428	329214	127723	86497	252605	188324	330723	88057	441656	356490	293220	143259	23739	429117	45983	370034	88577	414768	385770	87194	415418	138709	126083	204321	246592	171864	281882	70241	219440	402495	47749	427209	268374	244044	52212	420213	27582	447342
((92, 200169))	238334	179840	329217	45983	293220	452004	373410	409058	383354	441656	330723	54451	52212	425168	89022	305821	244434	427209	370034	361418	423458	127723	86497	433612	190318	205851	306856	194402	304292	402495	170942	30324	165361	70241	307187	88710	223184	8837	94940	265428	188439	32508	422234	203950	356490	347874	27582	431470	385770	249156
((92, 351098))	312769	57040	205851	308225	120307	48195	86497	39720	194402	307187	88710	415418	340704	268374	307022	330723	313296	8837	401857	138709	359778	402495	171864	329217	15675	456192	204321	143259	101253	330774	383354	32508	188439	30324	190318	238334	433612	170942	347874	431470	94940	304292	430625	244044	249156	188324	419435	88577	45983	385770
((92, 263131))	429117	265428	223184	244044	57040	304292	441656	54451	452004	15675	312769	347874	170942	252605	356490	298368	94940	92687	379106	213027	423458	47749	409058	361418	204321	422234	306856	194543	171864	392392	420213	414768	23739	268374	401731	340704	219440	427209	430566	86497	307022	425168	330774	383354	45983	370034	280566	89022	127723	431470
((92, 305548))	431470	89022	188324	307022	190318	392636	223184	412047	204321	169259	305821	373410	88710	210341	94940	379106	238334	70241	170942	77227	27582	306856	205851	330774	452004	30324	188439	401731	313296	194402	370034	430566	423458	412278	120201	410205	48195	246592	429117	433612	340704	23739	92687	383354	52212	281882	330723	415418	123894	120307
((92, 195125))	194402	170942	298368	306856	420213	123894	412278	77227	244044	307187	452004	423458	370034	148010	204321	32508	179840	268374	92687	410205	427209	94940	184165	88577	313296	188439	425168	409058	431470	347874	401158	86497	361418	190318	429117	8837	329214	312769	249156	451653	138709	213027	304292	203950	219440	330774	307022	143259	401857	223184
((92, 391755))	340704	169259	330723	452004	101253	165361	54451	456192	307022	401731	170942	402495	383354	88710	451653	205851	252605	265428	123894	373410	385770	401158	330774	307679	249156	429117	86497	203950	126083	70241	422234	306856	356490	171864	430566	188439	45983	39720	89022	184165	179840	8837	431470	379106	238334	30324	244434	347874	298368	427209
((92, 424959))	412047	120201	190318	423458	188439	373410	75234	419435	244044	305821	329214	48195	330723	307022	171864	15675	313296	88710	409058	77227	87194	412278	431470	329217	126083	330774	307679	45983	347874	52212	385770	94940	312769	370034	47749	268374	54451	401158	361418	120307	433612	252605	30324	88057	427209	307187	441656	138709	356490	213027
((92, 115628))	356490	89022	244044	171864	392392	27582	170942	305821	30324	48195	347874	452004	169259	165361	379106	427209	401731	306856	401857	127723	32508	401158	8837	402495	265428	281882	184165	138709	223184	120307	409058	392636	219440	420213	313296	203950	94940	244434	88710	15675	414768	190318	126083	147671	57040	304292	412278	370034	47749	249156
((92, 245681))	45983	169259	75234	383354	456192	170942	430566	244044	451653	8837	184165	293220	281882	385770	298368	252605	423458	147671	203950	433612	402495	373410	87194	54451	89022	425168	392636	370034	447342	219440	422234	120201	361418	431470	329217	308225	306856	379106	188439	392392	268374	401857	88710	312769	427209	190318	123894	330774	213027	57040
((92, 50546))	92687	123894	293220	425168	422234	329217	246592	223184	418889	330774	429117	87194	419435	75234	190318	313296	210341	386089	45983	169259	70241	340704	27582	401731	430566	412278	148010	430625	244434	306856	77227	143259	265428	452004	401857	188439	412047	305821	194543	8837	423458	392636	415418	171864	39720	252605	101253	410205	88057	361418
((92, 424507))	219440	120201	298368	418889	123894	330774	410205	244434	143259	433612	27582	422234	148010	184165	304292	48195	246592	179840	447342	425168	194543	373410	307022	8837	379106	188439	120307	451653	88577	281882	268374	347874	409058	427209	392636	307679	313296	305821	386089	94940	70241	430566	244044	54451	188324	86497	138709	307187	329217	203950
((92, 205904))	423458	359778	223184	340704	244044	179840	190318	244434	88577	170942	305821	205851	379106	456192	52212	414768	307022	246592	252605	123894	293220	433612	451653	92687	401731	47749	249156	30324	101253	147671	77227	306856	143259	27582	415418	441656	330774	204321	15675	45983	410205	120201	280566	89022	88710	418889	420213	70241	88057	219440
((92, 194349))	244044	392392	252605	304292	171864	86497	420213	370034	123894	188439	392636	307022	451653	373410	425168	409058	280566	246592	379106	148010	441656	430566	30324	422234	23739	87194	15675	205851	120201	359778	213027	47749	75234	415418	219440	120307	126083	138709	307187	70241	268374	88710	313296	419435	356490	92687	329214	89022	184165	456192
((92, 66664))	170942	27582	306856	188439	169259	356490	32508	194402	392392	425168	429117	298368	88577	401731	205851	347874	75234	48195	373410	447342	57040	456192	307022	340704	430625	329217	54451	265428	39720	88710	165361	101253	204321	419435	238334	330774	249156	392636	138709	414768	92687	305821	304292	359778	127723	430566	203950	383354	147671	120201
((92, 224804))	306856	422234	219440	379106	244434	410205	170942	386089	205851	452004	30324	188439	385770	420213	252605	418889	383354	39720	330774	412278	147671	88710	194402	451653	32508	392636	210341	329214	313296	171864	88577	52212	340704	165361	188324	307187	48195	143259	373410	361418	412047	190318	123894	204321	427209	423458	347874	47749	92687	415418
((92, 391182))	47749	419435	265428	120201	30324	359778	194543	32508	52212	447342	45983	188439	430566	204321	15675	8837	244044	148010	77227	57040	305821	409058	88057	88577	307187	293220	401731	219440	54451	392636	70241	170942	329217	312769	127723	308225	420213	347874	246592	427209	415418	441656	205851	431470	412047	268374	383354	425168	361418	410205
((92, 220456))	456192	147671	401857	244044	48195	293220	410205	313296	307022	425168	45983	422234	88710	385770	340704	418889	219440	70241	210341	23739	415418	359778	304292	77227	392392	433612	423458	409058	170942	441656	47749	431470	373410	204321	101253	330723	329217	127723	420213	451653	143259	414768	379106	57040	329214	123894	86497	249156	213027	87194
((92, 336059))	379106	190318	447342	39720	422234	147671	238334	169259	312769	32508	205851	244044	401857	127723	88710	204321	452004	194402	330774	298368	57040	456192	431470	401158	89022	120201	148010	170942	219440	433612	418889	451653	392636	347874	120307	313296	429117	143259	210341	249156	330723	86497	359778	138709	305821	412278	87194	265428	281882	412047
((92, 276737))	120201	47749	412047	171864	430566	190318	45983	429117	329217	419435	123894	451653	281882	188439	447342	86497	39720	431470	420213	418889	265428	373410	379106	238334	441656	427209	48195	92687	219440	415418	126083	401857	57040	210341	203950	188324	165361	213027	23739	280566	356490	70241	143259	120307	412278	8837	169259	361418	138709	184165
((92, 231520))	88577	347874	23739	456192	48195	307187	383354	419435	305821	415418	410205	431470	447342	441656	329217	430625	401158	190318	307679	8837	412047	120201	238334	329214	306856	89022	77227	170942	420213	57040	123894	127723	422234	361418	86497	88710	370034	304292	75234	330774	425168	249156	379106	409058	143259	246592	244434	194402	203950	52212
((92, 388678))	77227	430566	306856	347874	52212	213027	120307	452004	265428	340704	219440	127723	409058	45983	392392	89022	386089	94940	57040	138709	188324	307679	401158	392636	8837	120201	165361	401857	304292	246592	249156	148010	370034	427209	383354	252605	204321	23739	305821	313296	280566	190318	47749	330774	419435	194402	223184	423458	54451	171864
((92, 99334))	89022	420213	329214	190318	120201	409058	246592	430566	27582	88057	330723	412047	213027	340704	194402	219440	304292	30324	329217	268374	203950	305821	238334	94940	143259	418889	307187	307022	422234	244044	252605	431470	138709	330774	147671	429117	204321	386089	244434	312769	359778	402495	383354	179840	194543	70241	307679	401158	52212	249156
((92, 91039))	205851	88057	370034	456192	126083	409058	419435	431470	87194	89022	392392	329214	190318	306856	430566	293220	415418	304292	27582	48195	425168	340704	210341	147671	47749	120201	32508	420213	265428	441656	244434	401857	143259	120307	94940	30324	219440	422234	401158	238334	401731	307187	329217	305821	179840	39720	246592	123894	392636	213027
((92, 443514))	77227	392636	401731	422234	120307	451653	447342	307022	203950	57040	94940	52212	120201	171864	45983	412047	356490	386089	210341	313296	383354	308225	86497	281882	23739	329214	329217	246592	293220	47749	423458	340704	268374	330723	87194	431470	219440	249156	415418	379106	184165	430566	127723	147671	75234	32508	101253	361418	89022	392392
